"OwnerUserId","PostTypeId","Year","ViewCount","Score","Country","Reputation","Views","UpVotes","DownVotes","Lat","Long"
"61","1",2012,507,3,"India",2895,1371,87,36,20,77
"258","2",2012,NA,0,"Canada",124,22,4,0,60,-96
"59","2",2012,NA,8,"India",3650,1812,274,51,20,77
"31","2",2012,NA,1,"France",276,87,169,1,46,2
"24","1",2012,3238,5,"United States",1879,644,287,34,39.83,-98.58
"24","1",2012,3212,2,"United States",1879,644,287,34,39.83,-98.58
"199","2",2012,NA,2,"Pakistan",1635,220,51,23,30,70
"215","1",2012,1655,0,"Syria",623,195,18,0,35,38
"215","2",2012,NA,1,"Syria",623,195,18,0,35,38
"215","2",2012,NA,2,"Syria",623,195,18,0,35,38
"181","1",2012,2508,9,"Syria",1787,474,90,10,35,38
"4","2",2012,NA,2,"Turkey",4838,1545,150,17,39.06,34.91
"4","2",2012,NA,-5,"Turkey",4838,1545,150,17,39.06,34.91
"181","2",2012,NA,1,"Syria",1787,474,90,10,35,38
"59","2",2012,NA,11,"India",3650,1812,274,51,20,77
"59","2",2012,NA,0,"India",3650,1812,274,51,20,77
"24","1",2012,55869,18,"United States",1879,644,287,34,39.83,-98.58
"90","2",2012,NA,15,"United States",4960,2089,885,61,39.83,-98.58
"53","1",2012,1753,3,"Bangladesh",625,174,32,0,24,90
"167","1",2012,96587,15,"Malaysia",6099,1454,227,26,2.5,112.5
"167","2",2012,NA,30,"Malaysia",6099,1454,227,26,2.5,112.5
"75","1",2012,1010,17,"Turkey",349,137,104,40,39.06,34.91
"262","1",2012,594,7,"Malaysia",1208,215,153,9,2.5,112.5
"24","1",2012,1422,2,"United States",1879,644,287,34,39.83,-98.58
"59","1",2012,9917,5,"India",3650,1812,274,51,20,77
"59","1",2012,8474,7,"India",3650,1812,274,51,20,77
"22","1",2012,4914,9,"Canada",9235,6148,1355,8862,60,-96
"90","2",2012,NA,6,"United States",4960,2089,885,61,39.83,-98.58
"140","2",2012,NA,3,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"181","2",2012,NA,4,"Syria",1787,474,90,10,35,38
"42","2",2012,NA,9,"Canada",3241,850,128,36,60,-96
"181","2",2012,NA,1,"Syria",1787,474,90,10,35,38
"61","2",2012,NA,4,"India",2895,1371,87,36,20,77
"4","2",2012,NA,1,"Turkey",4838,1545,150,17,39.06,34.91
"59","1",2012,7213,9,"India",3650,1812,274,51,20,77
"4","2",2012,NA,4,"Turkey",4838,1545,150,17,39.06,34.91
"4","1",2012,10824,9,"Turkey",4838,1545,150,17,39.06,34.91
"242","1",2012,1144,7,"United Kingdom",105,76,0,0,54,-4
"42","2",2012,NA,1,"Canada",3241,850,128,36,60,-96
"4","2",2012,NA,10,"Turkey",4838,1545,150,17,39.06,34.91
"140","2",2012,NA,1,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"167","2",2012,NA,4,"Malaysia",6099,1454,227,26,2.5,112.5
"181","2",2012,NA,6,"Syria",1787,474,90,10,35,38
"24","2",2012,NA,9,"United States",1879,644,287,34,39.83,-98.58
"4","2",2012,NA,-4,"Turkey",4838,1545,150,17,39.06,34.91
"215","1",2012,3893,4,"Syria",623,195,18,0,35,38
"215","2",2012,NA,1,"Syria",623,195,18,0,35,38
"61","2",2012,NA,3,"India",2895,1371,87,36,20,77
"215","2",2012,NA,4,"Syria",623,195,18,0,35,38
"140","2",2012,NA,2,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"181","2",2012,NA,7,"Syria",1787,474,90,10,35,38
"61","1",2012,4289,9,"India",2895,1371,87,36,20,77
"286","2",2012,NA,4,"Germany",141,6,1,0,51.5,10.5
"24","2",2012,NA,22,"United States",1879,644,287,34,39.83,-98.58
"22","1",2012,810,5,"Canada",9235,6148,1355,8862,60,-96
"18","2",2012,NA,6,"United States",12112,2419,1330,116,39.83,-98.58
"18","1",2012,6328,5,"United States",12112,2419,1330,116,39.83,-98.58
"61","1",2012,18546,13,"India",2895,1371,87,36,20,77
"18","2",2012,NA,3,"United States",12112,2419,1330,116,39.83,-98.58
"289","2",2012,NA,1,"United Kingdom",119,3,1,0,54,-4
"90","1",2012,1227,8,"United States",4960,2089,885,61,39.83,-98.58
"90","2",2012,NA,13,"United States",4960,2089,885,61,39.83,-98.58
"75","1",2012,471,13,"Turkey",349,137,104,40,39.06,34.91
"262","1",2012,11783,12,"Malaysia",1208,215,153,9,2.5,112.5
"18","2",2012,NA,18,"United States",12112,2419,1330,116,39.83,-98.58
"18","2",2012,NA,11,"United States",12112,2419,1330,116,39.83,-98.58
"42","2",2012,NA,7,"Canada",3241,850,128,36,60,-96
"42","2",2012,NA,3,"Canada",3241,850,128,36,60,-96
"42","2",2012,NA,3,"Canada",3241,850,128,36,60,-96
"18","2",2012,NA,17,"United States",12112,2419,1330,116,39.83,-98.58
"181","1",2012,2553,5,"Syria",1787,474,90,10,35,38
"181","2",2012,NA,5,"Syria",1787,474,90,10,35,38
"31","2",2012,NA,7,"France",276,87,169,1,46,2
"181","2",2012,NA,0,"Syria",1787,474,90,10,35,38
"44","1",2012,11707,14,"Turkey",2954,1063,370,116,39.06,34.91
"18","2",2012,NA,10,"United States",12112,2419,1330,116,39.83,-98.58
"44","1",2012,252,3,"Turkey",2954,1063,370,116,39.06,34.91
"18","2",2012,NA,5,"United States",12112,2419,1330,116,39.83,-98.58
"44","1",2012,9047,9,"Turkey",2954,1063,370,116,39.06,34.91
"22","1",2012,1616,5,"Canada",9235,6148,1355,8862,60,-96
"61","1",2012,5068,1,"India",2895,1371,87,36,20,77
"181","2",2012,NA,2,"Syria",1787,474,90,10,35,38
"61","1",2012,9567,5,"India",2895,1371,87,36,20,77
"181","1",2012,1313,4,"Syria",1787,474,90,10,35,38
"18","2",2012,NA,5,"United States",12112,2419,1330,116,39.83,-98.58
"235","1",2012,564,12,"United States",161,40,2,1,39.83,-98.58
"61","1",2012,13229,9,"India",2895,1371,87,36,20,77
"53","2",2012,NA,0,"Bangladesh",625,174,32,0,24,90
"53","2",2012,NA,7,"Bangladesh",625,174,32,0,24,90
"59","1",2012,12964,8,"India",3650,1812,274,51,20,77
"42","2",2012,NA,18,"Canada",3241,850,128,36,60,-96
"24","2",2012,NA,9,"United States",1879,644,287,34,39.83,-98.58
"53","2",2012,NA,1,"Bangladesh",625,174,32,0,24,90
"53","2",2012,NA,9,"Bangladesh",625,174,32,0,24,90
"44","1",2012,30095,10,"Turkey",2954,1063,370,116,39.06,34.91
"316","2",2012,NA,1,"United States",11,1,0,0,39.83,-98.58
"181","2",2012,NA,6,"Syria",1787,474,90,10,35,38
"44","1",2012,21159,17,"Turkey",2954,1063,370,116,39.06,34.91
"61","1",2012,530,3,"India",2895,1371,87,36,20,77
"61","2",2012,NA,16,"India",2895,1371,87,36,20,77
"44","1",2012,478,8,"Turkey",2954,1063,370,116,39.06,34.91
"53","2",2012,NA,18,"Bangladesh",625,174,32,0,24,90
"44","1",2012,1365,7,"Turkey",2954,1063,370,116,39.06,34.91
"24","2",2012,NA,8,"United States",1879,644,287,34,39.83,-98.58
"242","1",2012,210,-1,"United Kingdom",105,76,0,0,54,-4
"140","2",2012,NA,1,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"181","2",2012,NA,4,"Syria",1787,474,90,10,35,38
"44","1",2012,9838,1,"Turkey",2954,1063,370,116,39.06,34.91
"44","2",2012,NA,0,"Turkey",2954,1063,370,116,39.06,34.91
"53","2",2012,NA,0,"Bangladesh",625,174,32,0,24,90
"79","2",2012,NA,1,"Egypt",308,86,104,4,27,30
"18","2",2012,NA,4,"United States",12112,2419,1330,116,39.83,-98.58
"22","1",2012,4449,10,"Canada",9235,6148,1355,8862,60,-96
"22","2",2012,NA,14,"Canada",9235,6148,1355,8862,60,-96
"119","1",2012,3010,29,"India",637,282,111,38,20,77
"79","2",2012,NA,3,"Egypt",308,86,104,4,27,30
"42","2",2012,NA,23,"Canada",3241,850,128,36,60,-96
"4","1",2012,107901,6,"Turkey",4838,1545,150,17,39.06,34.91
"4","2",2012,NA,5,"Turkey",4838,1545,150,17,39.06,34.91
"24","1",2012,14169,4,"United States",1879,644,287,34,39.83,-98.58
"242","2",2012,NA,-1,"United Kingdom",105,76,0,0,54,-4
"140","1",2012,15504,12,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"24","1",2012,493,6,"United States",1879,644,287,34,39.83,-98.58
"24","1",2012,21798,6,"United States",1879,644,287,34,39.83,-98.58
"31","1",2012,32181,8,"France",276,87,169,1,46,2
"102","2",2012,NA,4,"Canada",602,185,34,1,60,-96
"102","2",2012,NA,1,"Canada",602,185,34,1,60,-96
"45","2",2012,NA,7,"Palestine",3604,1262,271,27,31.95,35.23
"44","1",2012,2567,4,"Turkey",2954,1063,370,116,39.06,34.91
"102","2",2012,NA,1,"Canada",602,185,34,1,60,-96
"140","1",2012,4433,9,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"44","1",2012,5083,4,"Turkey",2954,1063,370,116,39.06,34.91
"61","2",2012,NA,-1,"India",2895,1371,87,36,20,77
"18","2",2012,NA,8,"United States",12112,2419,1330,116,39.83,-98.58
"321","1",2012,1137,5,"Germany",128,19,1,0,51.5,10.5
"45","2",2012,NA,3,"Palestine",3604,1262,271,27,31.95,35.23
"90","2",2012,NA,1,"United States",4960,2089,885,61,39.83,-98.58
"90","2",2012,NA,2,"United States",4960,2089,885,61,39.83,-98.58
"199","1",2012,1171,7,"Pakistan",1635,220,51,23,30,70
"61","1",2012,39268,6,"India",2895,1371,87,36,20,77
"18","1",2012,349,9,"United States",12112,2419,1330,116,39.83,-98.58
"18","2",2012,NA,8,"United States",12112,2419,1330,116,39.83,-98.58
"44","1",2012,6373,5,"Turkey",2954,1063,370,116,39.06,34.91
"45","2",2012,NA,2,"Palestine",3604,1262,271,27,31.95,35.23
"102","2",2012,NA,1,"Canada",602,185,34,1,60,-96
"61","2",2012,NA,3,"India",2895,1371,87,36,20,77
"44","1",2012,36482,12,"Turkey",2954,1063,370,116,39.06,34.91
"59","1",2012,25504,6,"India",3650,1812,274,51,20,77
"90","2",2012,NA,3,"United States",4960,2089,885,61,39.83,-98.58
"102","2",2012,NA,3,"Canada",602,185,34,1,60,-96
"59","1",2012,166,1,"India",3650,1812,274,51,20,77
"24","1",2012,10850,8,"United States",1879,644,287,34,39.83,-98.58
"18","2",2012,NA,8,"United States",12112,2419,1330,116,39.83,-98.58
"140","1",2012,1529,6,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"22","1",2012,14884,7,"Canada",9235,6148,1355,8862,60,-96
"45","2",2012,NA,0,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,0,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,3,"Palestine",3604,1262,271,27,31.95,35.23
"44","1",2012,2294,8,"Turkey",2954,1063,370,116,39.06,34.91
"45","2",2012,NA,3,"Palestine",3604,1262,271,27,31.95,35.23
"167","2",2012,NA,10,"Malaysia",6099,1454,227,26,2.5,112.5
"61","2",2012,NA,1,"India",2895,1371,87,36,20,77
"61","2",2012,NA,2,"India",2895,1371,87,36,20,77
"56","1",2012,220,4,"India",700,419,33,2,20,77
"102","2",2012,NA,0,"Canada",602,185,34,1,60,-96
"18","1",2012,10903,11,"United States",12112,2419,1330,116,39.83,-98.58
"41","2",2012,NA,7,"United States",1115,473,147,61,39.83,-98.58
"44","2",2012,NA,2,"Turkey",2954,1063,370,116,39.06,34.91
"43","1",2012,27963,7,"United Kingdom",1409,761,699,59,54,-4
"45","2",2012,NA,2,"Palestine",3604,1262,271,27,31.95,35.23
"43","1",2012,12155,11,"United Kingdom",1409,761,699,59,54,-4
"43","1",2012,22046,14,"United Kingdom",1409,761,699,59,54,-4
"44","2",2012,NA,3,"Turkey",2954,1063,370,116,39.06,34.91
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"167","2",2012,NA,6,"Malaysia",6099,1454,227,26,2.5,112.5
"44","2",2012,NA,10,"Turkey",2954,1063,370,116,39.06,34.91
"363","1",2012,17460,4,"Australia",123,6,2,0,-25,135
"365","2",2012,NA,4,"Pakistan",285,52,13,3,30,70
"61","2",2012,NA,1,"India",2895,1371,87,36,20,77
"24","1",2012,2304,3,"United States",1879,644,287,34,39.83,-98.58
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"90","1",2012,2358,18,"United States",4960,2089,885,61,39.83,-98.58
"43","1",2012,2748,3,"United Kingdom",1409,761,699,59,54,-4
"43","1",2012,18238,5,"United Kingdom",1409,761,699,59,54,-4
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,0,"Palestine",3604,1262,271,27,31.95,35.23
"44","1",2012,2012,7,"Turkey",2954,1063,370,116,39.06,34.91
"59","1",2012,4564,15,"India",3650,1812,274,51,20,77
"343","2",2012,NA,7,"Pakistan",286,63,2,0,30,70
"343","2",2012,NA,6,"Pakistan",286,63,2,0,30,70
"61","1",2012,1701,2,"India",2895,1371,87,36,20,77
"217","1",2012,2075,6,"United States",692,163,61,6,39.83,-98.58
"102","2",2012,NA,2,"Canada",602,185,34,1,60,-96
"79","2",2012,NA,1,"Egypt",308,86,104,4,27,30
"371","2",2012,NA,6,"Malaysia",2478,1047,279,70,2.5,112.5
"371","2",2012,NA,0,"Malaysia",2478,1047,279,70,2.5,112.5
"22","2",2012,NA,6,"Canada",9235,6148,1355,8862,60,-96
"53","2",2012,NA,2,"Bangladesh",625,174,32,0,24,90
"43","1",2012,1372,5,"United Kingdom",1409,761,699,59,54,-4
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"167","2",2012,NA,10,"Malaysia",6099,1454,227,26,2.5,112.5
"371","2",2012,NA,5,"Malaysia",2478,1047,279,70,2.5,112.5
"44","1",2012,10982,3,"Turkey",2954,1063,370,116,39.06,34.91
"102","2",2012,NA,0,"Canada",602,185,34,1,60,-96
"18","2",2012,NA,6,"United States",12112,2419,1330,116,39.83,-98.58
"44","2",2012,NA,5,"Turkey",2954,1063,370,116,39.06,34.91
"22","2",2012,NA,10,"Canada",9235,6148,1355,8862,60,-96
"167","2",2012,NA,5,"Malaysia",6099,1454,227,26,2.5,112.5
"43","1",2012,1833,6,"United Kingdom",1409,761,699,59,54,-4
"140","1",2012,752,4,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"24","1",2012,798,10,"United States",1879,644,287,34,39.83,-98.58
"24","2",2012,NA,2,"United States",1879,644,287,34,39.83,-98.58
"61","2",2012,NA,0,"India",2895,1371,87,36,20,77
"59","2",2012,NA,13,"India",3650,1812,274,51,20,77
"167","2",2012,NA,3,"Malaysia",6099,1454,227,26,2.5,112.5
"44","1",2012,6785,3,"Turkey",2954,1063,370,116,39.06,34.91
"167","2",2012,NA,6,"Malaysia",6099,1454,227,26,2.5,112.5
"44","1",2012,357,10,"Turkey",2954,1063,370,116,39.06,34.91
"45","1",2012,30205,12,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,5,"Palestine",3604,1262,271,27,31.95,35.23
"167","2",2012,NA,5,"Malaysia",6099,1454,227,26,2.5,112.5
"90","2",2012,NA,12,"United States",4960,2089,885,61,39.83,-98.58
"44","2",2012,NA,1,"Turkey",2954,1063,370,116,39.06,34.91
"61","2",2012,NA,8,"India",2895,1371,87,36,20,77
"43","2",2012,NA,0,"United Kingdom",1409,761,699,59,54,-4
"43","2",2012,NA,0,"United Kingdom",1409,761,699,59,54,-4
"390","1",2012,11370,5,"United States",131,35,1,0,39.83,-98.58
"59","2",2012,NA,8,"India",3650,1812,274,51,20,77
"45","2",2012,NA,1,"Palestine",3604,1262,271,27,31.95,35.23
"61","2",2012,NA,2,"India",2895,1371,87,36,20,77
"167","2",2012,NA,7,"Malaysia",6099,1454,227,26,2.5,112.5
"18","2",2012,NA,5,"United States",12112,2419,1330,116,39.83,-98.58
"43","1",2012,346,3,"United Kingdom",1409,761,699,59,54,-4
"45","2",2012,NA,3,"Palestine",3604,1262,271,27,31.95,35.23
"45","2",2012,NA,6,"Palestine",3604,1262,271,27,31.95,35.23
"43","1",2012,5251,5,"United Kingdom",1409,761,699,59,54,-4
"371","2",2012,NA,1,"Malaysia",2478,1047,279,70,2.5,112.5
"59","2",2012,NA,7,"India",3650,1812,274,51,20,77
"43","2",2012,NA,6,"United Kingdom",1409,761,699,59,54,-4
"18","2",2012,NA,7,"United States",12112,2419,1330,116,39.83,-98.58
"43","2",2012,NA,1,"United Kingdom",1409,761,699,59,54,-4
"337","1",2012,35102,2,"United Arab Emirates",487,489,418,0,24,54
"45","1",2012,762,15,"Palestine",3604,1262,271,27,31.95,35.23
"44","2",2012,NA,2,"Turkey",2954,1063,370,116,39.06,34.91
"18","2",2012,NA,8,"United States",12112,2419,1330,116,39.83,-98.58
"44","1",2012,844,5,"Turkey",2954,1063,370,116,39.06,34.91
"337","1",2012,185007,14,"United Arab Emirates",487,489,418,0,24,54
"399","2",2012,NA,1,"United Arab Emirates",333,76,14,2,24,54
"399","2",2012,NA,2,"United Arab Emirates",333,76,14,2,24,54
"183","1",2012,64806,12,"Pakistan",342,122,61,4,30,70
"18","2",2012,NA,16,"United States",12112,2419,1330,116,39.83,-98.58
"167","2",2012,NA,5,"Malaysia",6099,1454,227,26,2.5,112.5
"371","2",2012,NA,3,"Malaysia",2478,1047,279,70,2.5,112.5
"371","2",2012,NA,4,"Malaysia",2478,1047,279,70,2.5,112.5
"371","2",2012,NA,2,"Malaysia",2478,1047,279,70,2.5,112.5
"337","1",2012,29700,14,"United Arab Emirates",487,489,418,0,24,54
"371","2",2012,NA,0,"Malaysia",2478,1047,279,70,2.5,112.5
"43","1",2012,721,5,"United Kingdom",1409,761,699,59,54,-4
"43","1",2012,125,2,"United Kingdom",1409,761,699,59,54,-4
"44","1",2012,849,6,"Turkey",2954,1063,370,116,39.06,34.91
"43","2",2012,NA,4,"United Kingdom",1409,761,699,59,54,-4
"18","2",2012,NA,2,"United States",12112,2419,1330,116,39.83,-98.58
"167","2",2012,NA,5,"Malaysia",6099,1454,227,26,2.5,112.5
"337","1",2012,118276,7,"United Arab Emirates",487,489,418,0,24,54
"44","2",2012,NA,0,"Turkey",2954,1063,370,116,39.06,34.91
"371","2",2012,NA,6,"Malaysia",2478,1047,279,70,2.5,112.5
"167","2",2012,NA,9,"Malaysia",6099,1454,227,26,2.5,112.5
"123","2",2012,NA,6,"India",597,274,285,25,20,77
"45","2",2012,NA,9,"Palestine",3604,1262,271,27,31.95,35.23
"371","2",2012,NA,1,"Malaysia",2478,1047,279,70,2.5,112.5
"412","2",2012,NA,3,"Pakistan",167,50,0,0,30,70
"412","2",2012,NA,1,"Pakistan",167,50,0,0,30,70
"42","2",2012,NA,12,"Canada",3241,850,128,36,60,-96
"415","2",2012,NA,4,"United States",234,10,2,0,39.83,-98.58
"416","1",2012,27310,13,"Pakistan",255,244,103,3,30,70
"416","2",2012,NA,1,"Pakistan",255,244,103,3,30,70
"416","2",2012,NA,4,"Pakistan",255,244,103,3,30,70
"415","2",2012,NA,2,"United States",234,10,2,0,39.83,-98.58
"44","2",2012,NA,1,"Turkey",2954,1063,370,116,39.06,34.91
"42","1",2012,254,4,"Canada",3241,850,128,36,60,-96
"42","1",2012,3015,11,"Canada",3241,850,128,36,60,-96
"43","1",2012,2227,14,"United Kingdom",1409,761,699,59,54,-4
"18","2",2012,NA,4,"United States",12112,2419,1330,116,39.83,-98.58
"18","2",2012,NA,7,"United States",12112,2419,1330,116,39.83,-98.58
"42","2",2012,NA,0,"Canada",3241,850,128,36,60,-96
"123","1",2012,5331,5,"India",597,274,285,25,20,77
"43","2",2012,NA,2,"United Kingdom",1409,761,699,59,54,-4
"53","2",2012,NA,2,"Bangladesh",625,174,32,0,24,90
"43","1",2012,580,2,"United Kingdom",1409,761,699,59,54,-4
"412","2",2012,NA,1,"Pakistan",167,50,0,0,30,70
"371","2",2012,NA,2,"Malaysia",2478,1047,279,70,2.5,112.5
"143","1",2012,1427,16,"United Kingdom",1198,1364,96,11,54,-4
"371","1",2012,4446,8,"Malaysia",2478,1047,279,70,2.5,112.5
"143","1",2012,971,21,"United Kingdom",1198,1364,96,11,54,-4
"122","2",2012,NA,5,"Bangladesh",400,719,9,0,24,90
"59","1",2012,174814,11,"India",3650,1812,274,51,20,77
"167","2",2012,NA,3,"Malaysia",6099,1454,227,26,2.5,112.5
"18","2",2012,NA,6,"United States",12112,2419,1330,116,39.83,-98.58
"18","2",2012,NA,16,"United States",12112,2419,1330,116,39.83,-98.58
"167","2",2012,NA,13,"Malaysia",6099,1454,227,26,2.5,112.5
"167","2",2012,NA,9,"Malaysia",6099,1454,227,26,2.5,112.5
"18","2",2012,NA,6,"United States",12112,2419,1330,116,39.83,-98.58
"42","2",2012,NA,3,"Canada",3241,850,128,36,60,-96
"123","2",2012,NA,4,"India",597,274,285,25,20,77
"341","1",2012,23189,13,"Iran",171,94,10,1,32,53
"140","1",2012,250,7,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"371","2",2012,NA,6,"Malaysia",2478,1047,279,70,2.5,112.5
"371","2",2012,NA,4,"Malaysia",2478,1047,279,70,2.5,112.5
"44","1",2012,1667,4,"Turkey",2954,1063,370,116,39.06,34.91
"140","2",2012,NA,-1,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"18","2",2012,NA,7,"United States",12112,2419,1330,116,39.83,-98.58
"140","2",2012,NA,0,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"415","2",2012,NA,0,"United States",234,10,2,0,39.83,-98.58
"42","2",2012,NA,1,"Canada",3241,850,128,36,60,-96
"435","2",2012,NA,1,"Iran",1994,751,146,3,32,53
"122","2",2012,NA,0,"Bangladesh",400,719,9,0,24,90
"122","2",2012,NA,0,"Bangladesh",400,719,9,0,24,90
"415","2",2012,NA,5,"United States",234,10,2,0,39.83,-98.58
"181","2",2012,NA,4,"Syria",1787,474,90,10,35,38
"45","2",2012,NA,2,"Palestine",3604,1262,271,27,31.95,35.23
"167","2",2012,NA,8,"Malaysia",6099,1454,227,26,2.5,112.5
"42","1",2012,1678,8,"Canada",3241,850,128,36,60,-96
"438","2",2012,NA,11,"United Kingdom",354,41,3,0,54,-4
"167","2",2012,NA,15,"Malaysia",6099,1454,227,26,2.5,112.5
"380","2",2012,NA,3,"India",1460,589,321,3,20,77
"43","1",2012,9787,13,"United Kingdom",1409,761,699,59,54,-4
"18","2",2012,NA,5,"United States",12112,2419,1330,116,39.83,-98.58
"183","1",2012,7479,7,"Pakistan",342,122,61,4,30,70
"330","2",2012,NA,6,"Australia",226,27,5,0,-25,135
"45","1",2012,5335,9,"Palestine",3604,1262,271,27,31.95,35.23
"435","2",2012,NA,11,"Iran",1994,751,146,3,32,53
"58","2",2012,NA,0,"Pakistan",3307,1346,207,115,30,70
"58","2",2012,NA,0,"Pakistan",3307,1346,207,115,30,70
"44","1",2012,10210,5,"Turkey",2954,1063,370,116,39.06,34.91
"167","2",2012,NA,5,"Malaysia",6099,1454,227,26,2.5,112.5
"371","1",2012,99,4,"Malaysia",2478,1047,279,70,2.5,112.5
"167","2",2012,NA,2,"Malaysia",6099,1454,227,26,2.5,112.5
"337","1",2012,1738,9,"United Arab Emirates",487,489,418,0,24,54
"45","2",2012,NA,4,"Palestine",3604,1262,271,27,31.95,35.23
"43","1",2012,5694,7,"United Kingdom",1409,761,699,59,54,-4
"44","1",2012,22609,4,"Turkey",2954,1063,370,116,39.06,34.91
"53","2",2012,NA,1,"Bangladesh",625,174,32,0,24,90
"167","2",2012,NA,9,"Malaysia",6099,1454,227,26,2.5,112.5
"167","2",2012,NA,4,"Malaysia",6099,1454,227,26,2.5,112.5
"167","1",2012,19204,8,"Malaysia",6099,1454,227,26,2.5,112.5
"167","2",2012,NA,11,"Malaysia",6099,1454,227,26,2.5,112.5
"451","2",2012,NA,1,"Iran",111,18,2,0,32,53
"423","1",2012,506,6,"Pakistan",291,122,22,0,30,70
"167","2",2012,NA,6,"Malaysia",6099,1454,227,26,2.5,112.5
"423","1",2012,2034,7,"Pakistan",291,122,22,0,30,70
"371","2",2012,NA,6,"Malaysia",2478,1047,279,70,2.5,112.5
"43","1",2012,4221,2,"United Kingdom",1409,761,699,59,54,-4
"371","2",2012,NA,3,"Malaysia",2478,1047,279,70,2.5,112.5
"18","2",2012,NA,2,"United States",12112,2419,1330,116,39.83,-98.58
"435","2",2012,NA,2,"Iran",1994,751,146,3,32,53
"167","2",2012,NA,7,"Malaysia",6099,1454,227,26,2.5,112.5
"140","2",2012,NA,1,"Bosnia and Herzegovina",550,176,70,1,44.25,17.83
"343","2",2012,NA,4,"Pakistan",286,63,2,0,30,70
"18","2",2012,NA,1,"United States",12112,2419,1330,116,39.83,-98.58
"423","1",2012,109294,4,"Pakistan",291,122,22,0,30,70
"167","2",2012,NA,9,"Malaysia",6099,1454,227,26,2.5,112.5
"43","1",2012,2901,2,"United Kingdom",1409,761,699,59,54,-4
"43","1",2012,5037,3,"United Kingdom",1409,761,699,59,54,-4
"90","2",2012,NA,5,"United States",4960,2089,885,61,39.83,-98.58
"435","2",2012,NA,2,"Iran",1994,751,146,3,32,53
