"ave_sentiment","Score","Title"
0,5,"Why is India branded as not a very liberal country?"
0.158113883008419,2,"Why doesn't the Indian government hold a referendum in Kashmir?"
0.125108648434245,2,"Is the US president guaranteed to receive all the presidential 'retirement bonuses', such as a Presidential Library, no matter how his term ends?"
0.0375,4,"Did US AG Jeff Sessions violate his promise to recuse himself from the Trump/Russia probe?"
-0.0790569415042095,4,"Why didn't Jeff Sessions or Rod Rosenstein fire James Comey?"
0,4,"When can the first Mexican mayors be reelected?"
-0.138675049056307,13,"Why was pre-Obama healthcare considered by some to be a failed market?"
-0.208012573584461,5,"Statistics on Australian non-voters who are actually sanctioned (fined or otherwise punished)"
0.176776695296637,2,"Why don't governments recognize each other's gun permits?"
0.479701611800123,25,"How do politicians on the Left side of the political spectrum reconcile the need to protect workers with the support for immigration?"
0,6,"How much interaction does a US president have with the legislative branch of his party?"
0.242535625036333,4,"What are the political arguments for helping refugees within the country rather than helping refugee camps abroad?"
0.058925565098879,5,"Why didn't the UK enforce the 7-year transitional period for work permits during the 2004 expansion of the EU?"
0.017235290979855,-1,"Why People like Owaisi get so much support in India? In spite of his hatred comments"
0.0727606875108999,3,"How can the Attorney General be expected to act impartially if the President can just remove them?"
0.126491106406735,9,"What are the main differences between the China and India?"
0.0458831467741123,8,"Do any Republicans support impeachment of the president, or said what it would take for them to support it?"
0,3,"Can I claim a refugee status by entering an embassy?"
0.0625,5,"Now that marijuana is legal in several countries, do any states plan to legalize further drugs?"
-0.173719807243076,1,"Regarding refusing corporate, lobbyist, and PAC money: Lobbyists versus employees, local versus national PACs?"
-0.519615242270663,8,"What kinds of policies are arising as automation dissolves more unskilled jobs?"
-0.166666666666667,10,"Why was Howard Dean's ""scream"" such a big deal?"
0,3,"How can I run to be an unpledged elector?"
0.133630620956212,4,"Why is there such a strong fixation on the private lives of political candidates?"
0.28347335475692,1,"Ways to protect a state’s sovereignty"
0.0566946709513841,3,"Does China hide its original economic information?"
0.601337794302955,11,"How did Turkey manage to create a springboard for its defense industry so fast?"
0.0316227766016838,2,"In the UK, what's the rationale for having Crown Copyright?"
0.28347335475692,3,"International Court of Justice and its jurisdiction"
-0.0301511344577764,4,"When and why did Trump publicly change his attitude towards Comey?"
0.0833333333333333,-1,"Why is Netaji Subash chandra Bose a Forgotten hero?"
-0.211057941204435,0,"Why does ""extremist"" concept for a political figure seem so unclear?"
-0.144337567297406,6,"Is the French government formed before and/or after the legislative elections?"
0,31,"Why is Somaliland not recognized by any country?"
0.28347335475692,4,"Are party leaders typically from safe seats?"
0.115470053837925,3,"If a US president decides to declassify information, is it automatically public?"
0.512569285782198,1,"What legitimate reason could Trump have to give Russia classified information"
-0.442718872423573,2,"Could a POTUS be prosecuted under the Espionage Act of 1917"
-0.10690449676497,0,"Can the POTUS put checks and balances on his own otherwise unilateral nuclear powers?"
0,4,"Who sits next to senate party leaders when they speak?"
-0.288675134594813,3,"Is the day of a press release an issue of political strategy?"
-0.0606339062590832,8,"What happens if the President of the United States is deemed a risk to US national security?"
0.481070235442364,8,"Why does the EU keep pushing for the Eastern members to accept more refugees?"
-0.467342584095534,-3,"Why does the opposition party always push so hard for impeachment?"
0.163299316185545,5,"Alternative voting systems in parliamentary procedure"
0.0948683298050514,7,"Has the Dalai Lama ever promoted violence against the Chinese?"
-0.0875,11,"Did Donald Trump break any laws by asking James Comey to end the Michael Flynn investigation?"
0.134164078649987,5,"When was the last time that 19 Republican senators cross-the-aisle with a unified Democratic party on anything not bipartisan?"
0,0,"French election - what does this opinion say?"
0.15,5,"Does the UK Labour Party proposal to renationalise the railways include the UK component of Eurostar?"
-0.200445931434318,2,"Does Abe Shinzo defy Japanese cultural taboos when in a foreign or international context?"
0,0,"POTUS' power over television networks"
1.08187337521542,5,"How much authority does a special counsel have?"
0,8,"Why was there so much talking about meeting with the Russian ambassador in the Oval Office?"
0.433012701892219,17,"What will go on new post boxes when Prince Charles becomes king?"
-0.103279555898864,3,"Are there any possible arguments in favor of sentencing disparities between crack and powder cocaine?"
-0.306186217847897,8,"Does gerrymandering risk tidal wave reversal?"
0.0753778361444409,0,"To what degree is foreign financial support allowed in US politics?"
0,2,"Why is there reluctance to appoint new members to the Federal Communications Commission (FCC)?"
0,0,"How does the relationship between China and Hong Kong functions?"
-0.277350098112615,1,"When can the US political system examine the president for mental health issues?"
-0.14142135623731,-2,"Did the concept of liberalism become a ""misnomer""?"
-0.275,4,"Is there an equivalent of the horseshoe theory for economic systems stating that monopolized capitalism = communism?"
0.226778683805536,14,"How did political participation change after Watergate?"
0,32,"Can an impeached President run for a second term?"
0,7,"What is Indian government doing to protect African foreign students in India?"
0,3,"Can a US Presidential election ever be held earlier in a President's term?"
0.0848874687627165,0,"Is it an unfair advantage that the current Prime Minister decides when the election will be held?"
-0.158113883008419,6,"What happens if the US fails to conduct a census?"
-0.152542553961938,10,"Under what conditions would North Korea be likely to negotiate a nuclear deal?"
-0.10690449676497,3,"Why does Hungary have a tendency to favor dictatorship after joining NATO and EU?"
-0.263828093951146,2,"Why did the government of India prefer to keep silence on the matter of corruption in the armed forces?"
-0.25,4,"Why didn't Turkey want the US to attack Raqqa?"
0.0516397779494322,16,"Why does the U.S. still consider Iran an enemy and not a potential partner?"
0,2,"What is Imran Khan's position on Balochistan?"
-0.3,6,"Why is North Korea criticized for having Nuclear Weapons?"
-0.0727606875108999,15,"How does the Pope influence politics in countries where there is a separation between Church and State?"
0.353553390593274,0,"Is there anything which legally stops any EU country like Estonia from suddenly accepting an influx of refugees?"
-0.441941738241592,10,"Is a cyber attack a violation of sovereignty?"
-0.176776695296637,10,"What is the difference between libertarianism and anarchism?"
0.519615242270663,1,"Why are elected representatives paid so much less than corporate top managers?"
-0.176776695296637,5,"Is there any armed opposition within North Korea?"
-0.300520382004283,15,"Secondhand smoke - what is the Libertarian party perspective?"
0.115470053837925,3,"Where can I find a chart of education level by political party?"
0.0625,0,"Any empirical studies that confirm or deny on efficacy of strategies to move people off welfare?"
-0.117851130197758,88,"Why does ISIS continue to do things to make their ""enemy"" even more determined to go after them?"
0,5,"Is the Census underreported, and are there corrections?"
-0.138675049056307,21,"Can a US President and Vice President both be impeached in one process?"
0.111803398874989,1,"What would happen if a president who did not meet the age or citizenship requirement was elected in United States?"
-0.0944911182523068,1,"Why doesn't Israel join EU's Single Market?"
-0.0790569415042095,1,"Why are there still developed countries with low cigarette prices?"
0.526965186413968,0,"Why doesn't Canada or any other country extend universal health care to Americans?"
-0.4375,9,"Why did Richardson and Ruckelshaus resign during the Watergate ""Saturday Night Massacre"", rather than simply refuse?"
-0.0790569415042095,4,"Why voting age seems to be stuck at 18 (relatively high)?"
0,4,"Is there a tendency for Democracies to 'pander' to older voters?"
-0.550597761289348,3,"Brexit: Is a 'No deal' worse than a 'Bad Deal' for the UK, from a strictly economics based argument"
0.237170824512628,1,"How is freedom defined in different parts of the world?"
0,-2,"Is it true that the USA funds a Shrimp Museum with the federal budget?"
0.0144337567297407,3,"Explaining discrepancy between ANES data and actual results for 2012 US presidential election"
0.23094010767585,3,"Has John Kerry explained why he is against a new Iran bill?"
0.490153037326099,3,"Montana special House election: when will the winner take office?"
0.176776695296637,4,"How would a Republican President accomplish work if the Senate/House were all/majority Democratic (and vice versa)?"
-0.133630620956212,2,"What is the difference between a socialist, a democratic socialist and a social democrat?"
0.14142135623731,2,"Is political education a necessity for a democracy?"
-0.126491106406735,14,"Are NATO countries obliged to meet their 2% defence spending targets?"
0.129636243217534,12,"What's the point of campaign financing limits if external organizations may promote the candidate without any funding limits?"
0.499230176602706,3,"Why did the senate not introduce a replacement to the Affordable Care Act"
-0.237170824512628,2,"What are the number of failing K-12 schools in America?"
0.271360210119987,2,"Is it proven that high turnouts help the more liberal politicians?"
0,1,"USA constitution: scope of application"
0.15,7,"Are there existing primary accounts of public debate influencing a Congressperson's opinion on a future vote?"
0,8,"Is Libertarianism for or against antitrust laws?"
0.173205080756888,8,"Why was the 2% threshold specifically chosen as the target for NATO spending?"
0.494974746830583,2,"Is Libertarianism in favor of intellectual property rights?"
0.50242045717653,1,"Why does USA not diminish its NATO related expenses in order to persuade other NATO members to contribute more?"
0,1,"What is WHO's role in India?"
0.583333333333333,0,"What are the benefits of foreign aid for voters?"
-0.526965186413968,7,"What does an absolute monarchy or dictatorship do when the king goes mad?"
0.408201630849965,1,"Is Iran more powerful After Nuclear Deal?"
-0.353553390593274,0,"What is another term for a deception operation?"
0.129099444873581,5,"Why is the third runway at Heathrow Airport such a big deal in the UK?"
0.333333333333333,72,"Why don't poor people vote in the United States?"
0.237170824512628,5,"Why do governments support remote settlements with negligible economic significance?"
-0.33407655239053,3,"Why does the government enact policies against obesity (from a purely economics based perspective)?"
-0.154687534565662,1,"So... is prostitution in Canada legal or not?"
0,4,"How many billionaires have run for the office of the US president thus far?"
0.628942113249051,1,"What did we learn about Trump's strategy to achieve peace in the Middle East after his May 2017 visit to Israel and Palestine?"
-0.149120227015865,3,"How is the policy of Theresa May different to that of Jeremy Corbyn in relation to security and terrorism?"
0,3,"Are there checks and balances in the Philippine Congress on Rodrigo Duterte?"
-0.163299316185545,1,"Pakistan's testing of nuclear weapons in 1998"
0.241209075662211,5,"Who decides what can serve as reserve for fractional reserve banking?"
-0.3125,1,"Why is the government of India probing Dr Zakir Naik for connection with terrorism after 26 years?"
-0.267261241912424,11,"Why did the EU not unify the financial systems when the Euro was created?"
-0.0645497224367903,0,"Is it possible for Saudi Arabia to run for a permanent seat in the UNSC?"
0.115470053837925,-3,"What would happen if no one voted in the next General Election?"
-0.227172055625561,1,"What powers does a Whip actually have to force MP's to vote their way?"
0.0790569415042095,33,"Why is the U.S. still dependent on fossil fuels?"
0.0833333333333333,3,"Why does the Dutch PVV oppose spending on innovation?"
0.303108891324554,5,"Explain how a law can be enacted that abridges right to assembly"
0.25,7,"How does the Naylor Report proposals improve the NHS?"
-0.208012573584461,7,"Who were the three lawmakers who voted against decriminalising domestic violence in Russia?"
0.150755672288882,73,"What are Trump's incentives for withdrawing from the Paris Climate Agreement?"
-0.1875,4,"Has Angela Merkel suggested a decline in relations between EU and USA at NATO summit in 2017?"
-0.0970142500145332,2,"Why do governments in countries with low birth rates tolerate a shortage of kindergartens and elementary schools?"
0,3,"Why does the EU invest so much in biodiesel if it has a very low return on investment as a fuel?"
0.204124145231932,1,"Vote weighting based on fiscal contribution"
0,6,"How much can a bill be changed once it goes to the Senate?"
0.14142135623731,6,"What was the point of the Paris Climate Agreement if all targets are self-determined and non-binding?"
0.333333333333333,3,"When will the US effectively exit from Paris Agreement?"
-0.0668153104781061,23,"What is Trump's plan to get the United States out of trillions in debt?"
0.0753778361444409,3,"Are there any Economic/Political Sanctions for withdrawing from Paris agreement?"
-0.0316227766016838,16,"How is Trump getting around the law against appointing relatives?"
-0.0187082869338697,1,"How could California finance a single-payer healthcare scheme with only a payroll tax"
-0.376889180722205,2,"Why does US seem to have such a convoluted tax code?"
0.144337567297406,4,"Could a large nation leave and be successful outside of the UN?"
0,8,"Differences between Theresa May and Jeremy Corbyn's opinion on selling arms to Saudi Arabia?"
0.340168025708305,14,"What does the term ""White Privilege"" mean?"
0,0,"Is Donald Trump's May 2017 trip the first time a US president arrives in Saudi Arabia before Israel?"
-0.505181485540923,1,"Has an election ever been called off due to a terror attack?"
-0.0938314863256836,3,"Is there a legal way to postpone or call off a general election in the UK due to concerns one way or another?"
0.277350098112615,24,"Can the POTUS perform a mass-pardon for those who meet certain criteria?"
-0.176776695296637,3,"Does Arrow's Theorem invalidate an alternate voting system?"
-0.25298221281347,5,"How has Pakistan managed to defeat the US in Afghanistan?"
-0.142302494707577,4,"Is the Department of Homeland Security a federal police force?"
-0.138675049056307,1,"How are secret service agents expected to respond if the POTUS attacks someone?"
0,9,"Why are elections in the UK traditionally held on Thursdays?"
0.0721687836487032,55,"Would it save lives in London to arm every individual police officer?"
-0.154919333848297,1,"Why does Donald Trump seem to help raising of the tension between US and UK?"
0,26,"Why do we hear so little about the German President?"
-0.1455213750218,2,"Why don't governments share technology with each other rather than developing their own solutions to common problems?"
-0.986413959755234,12,"How would even more internet regulation hinder terrorism?"
0,11,"What part of the German political system makes it possible for chancellors to stay in power for so long compared to other parliamentary​ states?"
0,6,"What effect does an influx of refugees have on the economy of a country?"
-0.240039679259592,45,"Why is the death sentence considered to be an unacceptable punishment in the Council of Europe, while life imprisonment is not?"
-0.3,6,"Would ECHR affect Theresa May's announcement to combat extremism?"
-0.333333333333333,-2,"Why are Western governments so resistant to immigration restriction?"
0.306186217847897,6,"Why is the top tax rate 39.6%"
0.129099444873581,2,"Is Saudi Arabia (and co) justified in sanctioning Qatar on the pretext of terrorism support?"
0.176776695296637,14,"Why would California sign an agreement with China?"
-0.0277350098112615,5,"What are the cons for Universal Basic Income being a solution to automation?"
-0.0433012701892219,1,"Does polling during election campaigns bias policy selection or affect voter turnout?"
0,0,"Jeremy Corbyn said ISIS supporters should not be prosecuted for 'expressing a political point of view'"
-0.268793601114312,3,"Can Uber be forced to limit its ""dynamic prices"" policy?"
0,5,"What happens when there are no ACA marketplace options?"
0.275,5,"What is the expectation that the US intelligence community must answer questions posed in congressional hearings?"
-0.126491106406735,2,"In theory, can an extra election be cancelled once called?"
0.226133508433323,9,"Is the California-China environmental agreement legal under the Logan Act?"
0,7,"What does the US Withdrawing from the Paris Accords actually do to US Law?"
-0.0533001790889026,-1,"Are future UK parliaments (i.e. election this week) bound by decisions of previous parliaments regarding the Brexit vote (among other things)?"
-0.0833333333333333,3,"Can faulty election results unseat a sitting US President?"
0.0377964473009227,6,"What is the reason behind Qatar isolation?"
0.395284707521047,1,"Is the Memorandum of Understanding between California and China legal?"
0.3,8,"Does Iran sponsor terrorists?"
0.129099444873581,2,"What is the rationale for allowing Irish and Commonwealth citizens to vote in general elections?"
-0.0802955068546966,6,"Since the Paris Agreement wasn't ratified by the Senate, did it ever have any legal power within the US?"
0,5,"Why do the leaders of UK political parties need a seat in parliament?"
0.149120227015865,11,"Is Syria under a Liberal/progressive regime (for its region) and how does it relate to the moderate rebels"
-0.275,1,"Why did the government (s) of India fail to protect Babri Mosque from demolition by Hindus?"
0,5,"What determines which of James Comey's memos were classified?"
0,1,"Are personal memos official accounts of events?"
-0.0333333333333333,12,"What is the evidence for the Trump/Russia investigation?"
-0.166666666666667,2,"How does a minority government work in the UK?"
-0.0573539334676404,3,"Why haven't national elections in some countries devolved into a two-party system despite having an FPTP voting system?"
0,5,"Who were the people behind Comey in the hearing room?"
0,6,"Why is India gradually becoming a Hindu country?"
-0.187638837486628,3,"Can Sinn Fein join a minority coalition in a no-confidence vote?"
0,9,"Why have Labour and Lib Dem not been registered in Northern Ireland?"
-0.277350098112615,26,"What power does the Queen have in the event of a Hung Parliament?"
-0.4375,1,"What would happen in a case of a hung parliament and no one gained a majority?"
-0.447213595499958,16,"What is a Hung Parliament?"
0,6,"Would a change of PM mean another election?"
-0.158113883008419,3,"Is it still possible for Labour to run the government?"
0.138867504905631,0,"Can a party form a coalition with BOTH Labour and Conservatives in parallel? If so, who wins?"
-9.25185853854297e-18,22,"What has Trump done to oppress the LGBT+ Community?"
0,2,"Intensity of whipping in Westminster style parliaments with party systems"
-0.25,-2,"What are the necessary elements to constitute a leak?"
0.0353553390593274,3,"How binding are coalition agreements in UK parliament?"
0,40,"How come Lord Buckethead could stand for election pseudonymously?"
0,5,"Can a United States President nominate a blood relative as Vice President?"
-0.406586399182265,5,"Can UK Parliament reject an unpopular Prime Minister?"
0.457627661885814,6,"Has high taxation of the rich ever been sustainable as an economic policy?"
-0.133333333333333,3,"Do US press conferences usually include off-topic questions?"
-0.0301511344577764,3,"What can happen to President Trump in light of Comey's hearing?"
-0.0668153104781061,1,"What could the conservatives do if a deal is not met with the DUP?"
0,4,"Do perjury as well as obstruction of justice both have the same consequences for the POTUS?"
0.173719807243076,5,"Sortable table or spreadsheet with full, detailed 2017 UK General Election results for every constituency"
0,3,"Where can I find the Senate amendments to Bill C-6?"
-0.288675134594813,12,"What are the legalities of forming a party with a misleading name?"
0,11,"Why does China maintain the One Country, Two Systems principle?"
0,4,"Does the size of the Co-operative party have any practical implication?"
0.33203915431768,5,"Why do working class people vote for the political right?"
-0.0566946709513841,4,"Can Bahrain prevent Qatar Airways from flying?"
0,0,"Can friends be part of the first family?"
-0.0668153104781061,1,"How long is the U.S. tax code and why can't we shorten it?"
0.208012573584461,1,"Why does the subject of 2% of GDP for NATO became so important in 2017?"
0.137649440322337,34,"If Puerto Rico becomes the 51st U.S state, would the U.S flag be altered to include 51 stars?"
-0.188982236504614,1,"Government policy to incentivise third party investment"
0.129099444873581,4,"Can members of nobility get elected to the House of Commons in theory and practice?"
0.0801783725737273,11,"Why are left-wing unionism or right-wing Irish nationalism unsuccessful in Northern Ireland?"
0,0,"Application of US Constitution 25th Amendment"
0,5,"How could another UK election happen?"
-0.527644853011086,1,"Who came up with the ""dementia tax"" for the conservative manifesto?"
-0.110940039245046,2,"Why would a coalition with the DUP bring violence back to Northern Ireland?"
0.227172055625561,10,"Who decides which US Flag design will be used when additional states are admitted?"
-0.282842712474619,4,"Why are the conservatives opposed to the DUP?"
-0.235702260395516,4,"How large of an effect did the internet regulation proposed by the conservative manifesto have on the election?"
0,18,"Has a party that won an election ever lost its leader in the process?"
0.142302494707577,-4,"Does America have a serious plan to deal with Iran?"
-0.391964747951093,27,"Why would people protest the Puerto Rico statehood referendum by boycotting?"
-0.176776695296637,19,"Why are face covering ban policies being proposed?"
0.25298221281347,19,"Can Catalonia enter the EU after its independence from Spain?"
-0.150755672288882,3,"Why are there separate investigations into Trump's alleged collusion with Russia?"
0,13,"Why is the result if Macron's party's at the first round of French parlamentary elections ""historical""?"
0.105528970602217,3,"Is there an active government that grants rights to the governed?"
0,8,"What does “coequal sovereign” mean in this context?"
0,1,"Republicans and the Dodd-Frank Act"
-0.10690449676497,5,"Why except Puerto Rico, no US state or territory is dominated by local parties?"
-0.125,13,"Why did the presidents of US and Romania contradict each other about the Visa Waiver Program?"
0,5,"What are Theresa May's views on LGBTQ+ rights?"
0.587947121926639,25,"Who can fire the special counsel appointed by the Justice Department?"
0,4,"Has purdah finished in the UK?"
-0.150755672288882,3,"How many non-combatants have been killed by the Islamic State?"
0.2,5,"What realistic repercussions could Russia face for election hacking?"
-0.200445931434318,2,"Why didn't the V4 states attempt to veto the suspension of the Dublin System?"
-0.519615242270663,11,"Does the UK electorate become more likely to vote conservative with age?"
0.0353553390593274,1,"What stops the United States from becoming ""undemocratic""?"
0.133333333333333,3,"How do Panachage and removal work in Proportional Representation"
0,2,"Do smaller parties have front- and backbenchers?"
0.36,4,"Can Her Majesty's Most Loyal Opposition be a coalition?"
0,3,"What U.S. constitutional rights do federal/state prisoners have?"
0.166666666666667,3,"How proficient is Leo Varadkar in the Irish language?"
0.0668153104781061,3,"Why did Theresa May propose a free vote on fox hunting in her manifesto?"
-0.0721687836487032,0,"How can a government untie the ""Gordian Knot"" of public sector reformation?"
-0.0267261241912424,3,"Why did the Icelandic Pirate Party switch from the letter Þ to the letter P?"
0.296928723209235,26,"No deal Brexit : How is it going to help UK to create new trade deals?"
0,2,"Why is the position of First Minister of Northern Ireland currently (June 2017) vacant?"
0.105528970602217,15,"Is Japan unique in allowing for a 牛歩 or ""ox walk"" filibuster?"
-0.158113883008419,5,"Would a DUP-Conservative alliance breach the Good Friday Agreement?"
-0.188982236504614,2,"Which countries are at a prolonged war?"
-0.14142135623731,14,"How are Trump's nominees stalled in the Senate?"
0,12,"What laws would an anarchical country have?"
-0.135680105059994,2,"How much will Illinois Lose if the Multistate lottery pulls out?"
-0.620651539378848,4,"Why does Germany seem to not favor EU energetic independence (from Russia)?"
-0.18190171877725,4,"Is there a precedent for a governing party to start a motion of no confidence against itself?"
-0.144337567297406,1,"Who would be legally responsible for any possible US presidential election hack?"
0,4,"Calling my representatives when I have out of state area code"
0.166410058867569,3,"What are American politicians NOT allowed to do with the money they raise?"
0.120604537831105,6,"Do DOJ regulations prohibit a Special Counsel from indicting the President?"
0.301511344577764,8,"What is the line of succession in the Department of Justice?"
0,23,"Why is North Korea allowed to be in the UN?"
0,31,"Why is Canada's bill C-16 believed to be legislating pronoun use?"
0,5,"What is 'One Belt, One Road' or 'Belt and Road Initiative'?"
-0.234787137637478,11,"Why does Russia have such a small debt (debt to GDP ratio) compared to the vast majority of Western countries?"
0.180906806746658,12,"Why is immigration control considered to be the first Brexit priority?"
-0.0577350269189626,15,"Who would be elected Prime Minister if the winning party was ""Independent""?"
0.159099025766973,10,"What is the purpose of the Queen's Speech?"
0.0688247201611685,4,"Does the pre-election UK government have the authority to start Brexit talks before a new government is formed?"
0.0668153104781061,2,"Are there ways to keep the majority in check in a unicameral legislative system?"
0.158113883008419,4,"Why has Hussain Haqqani become a strong opposer of Pakistan?"
0.436097924782955,96,"Why is Greece's debt considered a problem but not US debt, which is much larger?"
0,8,"Why do countries always make up a noble-sounding excuse before invading another state?"
-0.0753778361444409,4,"How do they decide who the leader of the opposition is?"
-0.237170824512628,24,"Can Iran sue US for the coup or its results?"
-0.288675134594813,2,"Can a US citizen sue CIA for sponsoring the coup in Iran?"
0.4,4,"Educational records of congress?"
0.19414506867883,4,"Why Indian Government need permission from Bangladesh to visit Thailand through sea ways?"
0.153867807498148,9,"What does ""... Americans enjoy ... a widespread (if still contested) franchise"" mean?"
-0.106600358177805,6,"Is there a country in which the parliamentary majority issued a no confidence vote against its own government soon after being confirmed?"
-0.163663417676994,2,"If the US decided to inflate its way out of their debt, what would the value of the dollar drop to?"
-0.527644853011086,5,"Why is a hung parliament in the UK a bad thing?"
0,1,"To what extent should a country be able to decide what it is called in other languages?"
0.375930218806316,5,"What are the requirements for an entity to be granted observer status for the UN General Assembly?"
0,4,"What other times have there been a Queen's Speech without a majority government?"
0.10690449676497,4,"Are there education tests other than PISA test to compare education performance among countries?"
-0.381837661840736,1,"Why is Trump creating more pressure on Pakistan?"
0.183532587096449,7,"What are the differences between Saudi's new heir Mohammad bin Salman (King's son) and previous heir Muhammad bin Nayef?"
-0.0316227766016838,6,"Is there a place to find the ""unofficial"" Senate rules?"
0.208012573584461,0,"What evidence is there to suggest that higher-educated people vote left-wing?"
0.347850542618522,4,"Is Donald Trump under investigation by special counsel Robert Mueller?"
-0.188982236504614,6,"What countries currently adopt anti-natalist policies?"
-0.158113883008419,1,"Why would a Government choose to nationalize private pensions funds?"
0,5,"Are the first ladies considered politicians?"
-0.0753778361444409,4,"Does the Senate Healthcare bill alter Obamacare's pre-existing conditions provisions?"
0.0964646260582434,6,"Why is there a gun amnesty in Australia? (2017)"
0.233333333333333,3,"Did Trump shift the immigration debate to the right?"
-0.05,16,"Who is lending the money for a nation's debt?"
0,6,"How come there have been 48 VPOTUS and only 45 POTUS?"
0,7,"How is the final name of a bill decided in the US Congress?"
-0.163299316185545,41,"Could the Queen have stopped Brexit?"
0.133630620956212,5,"Have any cities managed to reduce the inflow of tourists during good economic periods?"
0,8,"Why do members of parliament address the speaker instead of speaking normally?"
0.0693375245281536,4,"Does representativeness in a political system come at the cost of inherent complexity?"
0,1,"What instances are there of a sovereign adopting a successor?"
0.387298334620742,1,"Why does Britain adopt EU initiatives with greater zest than other more Europhilic member states?"
0.258198889747161,3,"A national electorate protests not against its government directly, but rather via the European Parliament?"
0.0693375245281536,-3,"Has the nuclear deal with Iran led to an escalation of Arab differences?"
-0.200445931434318,1,"How are EU members affected by EU's court decision regarding illness caused by vaccines?"
-0.249615088301353,3,"Can California really ban their residents from traveling to states without LGBT protections?"
0,5,"Is the Fixed-term Parliaments Act binding upon the UK parliament?"
-0.0645497224367903,2,"Can the UK Parliament introduce a constitution that would be legally binding to future parliaments?"
-0.408248290463863,3,"Self-vote and anti-self-electors"
0.0753778361444409,-3,"The background of politicising religion in present-day US political debate"
-0.116666666666667,1,"Do US politicians consider the 2008 Global Financial Crisis Finished?"
-0.301511344577764,25,"Why do the Saudis want Al-Jazeera to be shut down?"
-0.0976153382337534,4,"Do the 3rd and 4th Amendments of the U.S. Constitution apply during martial law?"
0.133333333333333,8,"Is anyone allowed to attend a parish council meeting?"
-0.200445931434318,2,"What is the problem for Saudi Arabia if Turkey maintains a base in Qatar?"
-0.0301511344577764,5,"What is the Russian Government's continuity of government chain of succession?"
-0.0258198889747161,3,"What is the continuity of Government chain of succession for the People's Republic of China?"
0.0668153104781061,24,"Is there any evidence that Filipino president Duterte's war on drugs has been successful?"
0.275,5,"What are the key differences between a confidence and supply deal compared to a formal coalition?"
0.204124145231932,1,"National Security and the United Nations"
0.110940039245046,2,"Did the White House hold any Yazidi religious festivities during the Obama administration?"
0.126491106406735,3,"How exactly is the White House enforcing audio-only briefings?"
0,8,"Are Libertarians for or against prohibitions on insider trading?"
0.0883883476483184,1,"Why isn't Pakistan able to prevent frequent bombings?"
-0.166666666666667,12,"Why are wildcat strikes illegal in the United States?"
0,-2,"How long has the STEM movement for women existed"
-0.375,4,"Contradicting libertarian negative rights"
-0.288675134594813,4,"Do Opposition amendments to the Queen's Speech amount to no-confidence motions?"
-0.138675049056307,4,"Why hasn't the USA and EU lifted the arms export ban on China?"
0.277350098112615,6,"What are the benefits of being inside the EEA but outside the EU?"
-0.309711240725258,20,"What are the overall aims of UK austerity, If the UK national debt has nearly doubled since it started?"
-0.363803437554499,10,"Has the Pentagon provided evidence for their accusations against Assad's potential preparations for another chemical weapons attack?"
0.266666666666667,1,"Who formulated the theory that states actively promoted capitalism?"
0.158113883008419,4,"Why is public funding used to support bullfighting in France?"
-0.221880078490092,7,"What are the consequences of being inside the EU but outside the EEA?"
0,3,"What is the difference between negative rights and positive rights?"
-0.268328157299975,4,"Robert's Rules Regarding False Statements"
-0.0301511344577764,5,"What kind of pressure can/does China place on North Korea?"
-0.121267812518166,7,"What ""crimes against the sovereignty of the state and its bodies"" were children accused of in Turkey?"
0.150755672288882,17,"What politically can be done to compel global compliance by Google?"
-0.288675134594813,3,"Why are journalists covering U.S. executions banned from using photographic equipment?"
-0.18190171877725,4,"What steps can be taken to combat unfunded state and federal pension liabilities in the U.S.?"
-0.0866025403784439,0,"What are the consequences of a minimum wage increase to £10 p/h?"
-0.0668153104781061,8,"Why didn't Britain, France & Russia object India on the successful test of Pokhran-II?"
0.529150262212918,7,"People receiving federal assistance in the US"
0,28,"Does gerrymandering not affect elections for US Senators?"
-0.400183781309949,2,"What was the reason that the USA never accepted PRC as an ally after Chinese economic boom?"
0.0545544725589981,5,"Why does there exist an implicit assumption that equalizing the standards of living across the EU won't harm the richer members?"
0,3,"What age is truly necessary for somebody to run for an elected position in California?"
-0.0573539334676404,4,"What is the EU stance on letting the UK stay in the single market after they leave the EU?"
-0.28347335475692,8,"Why do some muslim countries ban polygamy?"
-0.0258198889747161,9,"Do any countries use a mathematical formula to divide districts, so that gerrymandering is avoided?"
0.371231060122937,1,"British parliamentary election results in convenient spreadsheet form"
0.194028500029066,3,"Why do many Parliamentary democracies require the formal consent of the Head of State for governmental appointments?"
-0.0267261241912424,1,"Why did the British not want India's allegiance to be completely dissolved from Britain?"
0.0721687836487032,4,"Do current EU treaties allow any discussions (""reinterpretations"") of Treaty of Trianon?"
0,6,"No Secretary of State for England?"
-0.204124145231932,3,"Erdogan and the people he fired"
0.335410196624968,3,"Effect of Fair Representation Act"
-0.0277350098112615,5,"Why did Indian Parliament members stay up to 12:00 AM to launch GST bill?"
0,4,"What does the Supreme Court ruling on President Trump's travel ban do?"
0.0416025147168922,2,"Could one completely control a single municipality or county by purchasing enough land?"
-0.172176508269857,52,"Why is the USA able to damage the Russian economy by imposing sanctions but Russia can't do the same?"
0,4,"Estimates of the number who were incorrectly purged from Florida's list of eligible voters in 2000"
0.353553390593274,18,"Why are important summits held in big cities?"
